,player_id,player_pp,map_sr,map_id,error_distance,jump_distance
0,razorfruit,15078,7.14,BLOODY_RED,13.25023894501528,0.0
1,razorfruit,15078,7.14,BLOODY_RED,8.870219711484022,113.48613927700599
2,razorfruit,15078,7.14,BLOODY_RED,18.67868758350274,224.0251040218484
3,razorfruit,15078,7.14,BLOODY_RED,1.4906970785508407,113.22985472038724
4,razorfruit,15078,7.14,BLOODY_RED,9.115174541038696,295.90876972472444
5,razorfruit,15078,7.14,BLOODY_RED,7.484172105183023,5.159051075537065
6,razorfruit,15078,7.14,BLOODY_RED,7.907615332703025,205.86646157157313
7,razorfruit,15078,7.14,BLOODY_RED,8.872173450175545,253.74790639530408
8,razorfruit,15078,7.14,BLOODY_RED,10.485161343327066,29.966648127543394
9,razorfruit,15078,7.14,BLOODY_RED,12.462346052810437,310.47383142545203
10,razorfruit,15078,7.14,BLOODY_RED,7.043079783730979,303.99013141876827
11,razorfruit,15078,7.14,BLOODY_RED,28.02751408312908,373.75125417849773
12,razorfruit,15078,7.14,BLOODY_RED,16.79688865957323,314.1623783969048
13,razorfruit,15078,7.14,BLOODY_RED,5.665520581552943,343.98401125633734
14,razorfruit,15078,7.14,BLOODY_RED,11.3246257616797,347.75997469519115
15,razorfruit,15078,7.14,BLOODY_RED,25.66766178930213,278.792037189013
16,razorfruit,15078,7.14,BLOODY_RED,18.067058120759445,408.2805408049715
17,razorfruit,15078,7.14,BLOODY_RED,17.655849406743364,298.75073221667594
18,razorfruit,15078,7.14,BLOODY_RED,7.558828376144007,291.3863414781139
19,razorfruit,15078,7.14,BLOODY_RED,3.6934509946660947,360.85454133209964
20,razorfruit,15078,7.14,BLOODY_RED,19.313207915827967,403.8539339909914
21,razorfruit,15078,7.14,BLOODY_RED,10.44674844580838,170.85666507338834
22,razorfruit,15078,7.14,BLOODY_RED,15.402435914490917,225.62358032794356
23,razorfruit,15078,7.14,BLOODY_RED,12.086628158837353,240.3767875648562
24,razorfruit,15078,7.14,BLOODY_RED,15.15758718064653,194.36306233438492
25,razorfruit,15078,7.14,BLOODY_RED,14.915401055355506,190.06577808748213
