,player_id,player_pp,map_sr,map_id,error_distance,jump_distance
0,-Axolotl,11672,7.14,BLOODY_RED,8.8065758260518,0.0
1,-Axolotl,11672,7.14,BLOODY_RED,11.663009293488527,113.48613927700599
2,-Axolotl,11672,7.14,BLOODY_RED,18.494863274404043,224.0251040218484
3,-Axolotl,11672,7.14,BLOODY_RED,19.419327714676434,113.22985472038724
4,-Axolotl,11672,7.14,BLOODY_RED,12.454352206758891,295.90876972472444
5,-Axolotl,11672,7.14,BLOODY_RED,12.445456109761503,5.159051075537065
6,-Axolotl,11672,7.14,BLOODY_RED,16.68002930992628,205.86646157157313
7,-Axolotl,11672,7.14,BLOODY_RED,16.68002930992628,253.74790639530408
8,-Axolotl,11672,7.14,BLOODY_RED,8.027707573772235,29.966648127543394
9,-Axolotl,11672,7.14,BLOODY_RED,8.279781264019007,310.47383142545203
10,-Axolotl,11672,7.14,BLOODY_RED,4.268767711986673,303.99013141876827
11,-Axolotl,11672,7.14,BLOODY_RED,18.40898090009329,373.75125417849773
12,-Axolotl,11672,7.14,BLOODY_RED,17.29483493866305,314.1623783969048
13,-Axolotl,11672,7.14,BLOODY_RED,48.56384137287741,343.98401125633734
14,-Axolotl,11672,7.14,BLOODY_RED,22.55853314776695,347.75997469519115
15,-Axolotl,11672,7.14,BLOODY_RED,32.47218330956513,278.792037189013
16,-Axolotl,11672,7.14,BLOODY_RED,9.28562209972492,408.2805408049715
17,-Axolotl,11672,7.14,BLOODY_RED,4.242640687119285,298.75073221667594
18,-Axolotl,11672,7.14,BLOODY_RED,9.533613049626032,291.3863414781139
19,-Axolotl,11672,7.14,BLOODY_RED,19.209372712298546,360.85454133209964
20,-Axolotl,11672,7.14,BLOODY_RED,17.90402127400434,403.8539339909914
21,-Axolotl,11672,7.14,BLOODY_RED,14.251711788062511,170.85666507338834
22,-Axolotl,11672,7.14,BLOODY_RED,17.666649056626447,225.62358032794356
23,-Axolotl,11672,7.14,BLOODY_RED,5.385164807134504,240.3767875648562
24,-Axolotl,11672,7.14,BLOODY_RED,5.906714634964169,194.36306233438492
25,-Axolotl,11672,7.14,BLOODY_RED,34.759520102827935,190.06577808748213
