,player_id,player_pp,map_sr,map_id,error_distance,jump_distance
0,owoMaxx,11000,6.54,gmtn,5.0990195135927845,0.0
1,owoMaxx,11000,6.54,gmtn,2.0348525745124633,313.9187793044564
2,owoMaxx,11000,6.54,gmtn,5.736396952791883,126.25371281669304
3,owoMaxx,11000,6.54,gmtn,17.62898891031474,100.66280345788111
4,owoMaxx,11000,6.54,gmtn,6.996650984578265,99.62429422585637
5,owoMaxx,11000,6.54,gmtn,7.9726093595509875,221.89411889457548
6,owoMaxx,11000,6.54,gmtn,9.534476912762441,142.86357128393507
7,owoMaxx,11000,6.54,gmtn,10.507437841833754,82.3286098510111
8,owoMaxx,11000,6.54,gmtn,14.783859441972519,193.6620768245554
9,owoMaxx,11000,6.54,gmtn,13.613537012844976,151.02979838429235
10,owoMaxx,11000,6.54,gmtn,6.063464974756595,88.81441324469807
11,owoMaxx,11000,6.54,gmtn,2.907425837403252,173.1588865753069
12,owoMaxx,11000,6.54,gmtn,0.8385254915624212,103.84603988597736
13,owoMaxx,11000,6.54,gmtn,5.69264876836785,123.5556554755791
14,owoMaxx,11000,6.54,gmtn,5.376453291901642,88.81441324469807
15,owoMaxx,11000,6.54,gmtn,7.075485849042453,122.70289320142373
16,owoMaxx,11000,6.54,gmtn,16.827253860927517,123.0447073221762
17,owoMaxx,11000,6.54,gmtn,10.796411440844592,176.87566254292872
18,owoMaxx,11000,6.54,gmtn,7.247844507162112,136.85028315644803
19,owoMaxx,11000,6.54,gmtn,10.991473968490304,154.62535367784935
20,owoMaxx,11000,6.54,gmtn,7.47600327715284,7.615773105863909
21,owoMaxx,11000,6.54,gmtn,12.627475004924777,176.0454486773231
22,owoMaxx,11000,6.54,gmtn,8.733913784781711,94.2019108086455
23,owoMaxx,11000,6.54,gmtn,9.724325169388361,18.027756377319946
24,owoMaxx,11000,6.54,gmtn,2.75283989728789,224.18296099391677
25,owoMaxx,11000,6.54,gmtn,5.138701197773616,156.81836627130127
26,owoMaxx,11000,6.54,gmtn,12.397219768964332,221.52041849003444
27,owoMaxx,11000,6.54,gmtn,22.030163980324794,207.69207977195472
28,owoMaxx,11000,6.54,gmtn,3.4313165111950763,101.44539323202407
29,owoMaxx,11000,6.54,gmtn,15.301657263188849,300.4263636900064
30,owoMaxx,11000,6.54,gmtn,13.936204935347343,5.159051075537025
31,owoMaxx,11000,6.54,gmtn,6.216158379578178,193.61043360315063
32,owoMaxx,11000,6.54,gmtn,7.426732289513338,234.76371099469355
33,owoMaxx,11000,6.54,gmtn,6.227459353540575,27.073972741361768
34,owoMaxx,11000,6.54,gmtn,11.407862420716702,129.24782396620841
35,owoMaxx,11000,6.54,gmtn,5.900217792598848,54.120236510939236
36,owoMaxx,11000,6.54,gmtn,27.000289350301415,54.70831746635972
37,owoMaxx,11000,6.54,gmtn,3.3634060117684275,315.67388235329196
38,owoMaxx,11000,6.54,gmtn,16.281224846432778,254.41894583540747
39,owoMaxx,11000,6.54,gmtn,17.346656233986426,347.26358864701035
40,owoMaxx,11000,6.54,gmtn,3.374989999999997,107.62899237658968
41,owoMaxx,11000,6.54,gmtn,8.043825271598084,190.03157632351525
42,owoMaxx,11000,6.54,gmtn,6.65442052323867,283.09715646752795
43,owoMaxx,11000,6.54,gmtn,17.385788017803506,10.816653826391969
44,owoMaxx,11000,6.54,gmtn,9.391650147876037,33.83784863137726
45,owoMaxx,11000,6.54,gmtn,6.366415789123422,12.165525060596439
46,owoMaxx,11000,6.54,gmtn,10.25306832125877,29.0
47,owoMaxx,11000,6.54,gmtn,2.7414640249326636,12.36931687685298
